1.745,-0.14834,0.56824,0.92171,-0.98819,3.5661,6.0423,14.659,17.045,-10.437,1.2959,-0.4418,-0.45479,1.1471,-0.14201,3.4776,6.88,-13.504,-24.864,-28.4
1.7624,-0.12701,0.58056,0.9113,-0.98587,3.5607,6.0378,14.661,17.047,-10.434,1.3052,-0.44888,-0.43892,1.157,-0.15909,3.4834,6.8836,-13.501,-24.862,-28.401
1.7798,-0.1053,0.59244,0.90082,-0.98326,3.5553,6.0333,14.664,17.05,-10.43,1.3144,-0.45466,-0.4227,1.1668,-0.17613,3.4891,6.8873,-13.499,-24.86,-28.403
1.7971,-0.083292,0.60386,0.89024,-0.98036,3.5499,6.0288,14.666,17.053,-10.427,1.3237,-0.45911,-0.40616,1.1765,-0.19311,3.4949,6.891,-13.496,-24.858,-28.404
1.8145,-0.061039,0.61481,0.87959,-0.97717,3.5445,6.0243,14.669,17.055,-10.424,1.3329,-0.46223,-0.38931,1.186,-0.21004,3.5006,6.8946,-13.493,-24.856,-28.406
1.8319,-0.038607,0.62529,0.86886,-0.97369,3.5391,6.0198,14.672,17.058,-10.421,1.3422,-0.46399,-0.37217,1.1955,-0.2269,3.5063,6.8983,-13.491,-24.855,-28.407
1.8493,-0.016062,0.6353,0.85804,-0.96992,3.5337,6.0153,14.674,17.06,-10.418,1.3514,-0.46439,-0.35473,1.2049,-0.2437,3.5121,6.9019,-13.488,-24.853,-28.409
1.8667,0.0065303,0.64481,0.84715,-0.96586,3.5283,6.0108,14.677,17.063,-10.415,1.3607,-0.46341,-0.33702,1.2141,-0.26042,3.5178,6.9056,-13.485,-24.851,-28.41
1.8841,0.029103,0.65383,0.83619,-0.96151,3.5229,6.0063,14.68,17.065,-10.411,1.3699,-0.46106,-0.31906,1.2232,-0.27707,3.5235,6.9093,-13.482,-24.849,-28.412
1.9015,0.051588,0.66235,0.82514,-0.95689,3.5174,6.0017,14.682,17.068,-10.408,1.3792,-0.45732,-0.30085,1.2323,-0.29364,3.5292,6.9129,-13.48,-24.848,-28.413
1.9188,0.073917,0.67036,0.81403,-0.95197,3.512,5.9972,14.685,17.071,-10.405,1.3884,-0.4522,-0.28241,1.2412,-0.31011,3.5348,6.9165,-13.477,-24.846,-28.415
1.9362,0.096017,0.67785,0.80283,-0.94678,3.5065,5.9927,14.688,17.073,-10.402,1.3977,-0.44568,-0.26375,1.25,-0.3265,3.5405,6.9202,-13.474,-24.844,-28.416
1.9536,0.11782,0.68482,0.79157,-0.94131,3.501,5.9882,14.69,17.076,-10.399,1.407,-0.43776,-0.24488,1.2587,-0.34279,3.5462,6.9238,-13.472,-24.842,-28.417
1.971,0.13924,0.69127,0.78024,-0.93556,3.4956,5.9836,14.693,17.078,-10.396,1.4162,-0.42846,-0.22583,1.2672,-0.35898,3.5519,6.9275,-13.469,-24.84,-28.419
1.9884,0.16022,0.69718,0.76884,-0.92954,3.4901,5.9791,14.695,17.081,-10.393,1.4255,-0.41776,-0.20661,1.2757,-0.37507,3.5575,6.9311,-13.466,-24.839,-28.42
2.0058,0.18066,0.70256,0.75736,-0.92324,3.4846,5.9746,14.698,17.083,-10.389,1.4347,-0.40569,-0.18723,1.284,-0.39104,3.5631,6.9347,-13.463,-24.837,-28.422
